Date,Node,Percentile,Node_Name,Node,Natural_Flow_AF,Rank,Node_Order
1971,15,46.03,ROCK CREEK ABOVE CONFLUE,2302915,4533,29,864
1971,16,61.9,SOUTH PLATTE RIVER BELOW,PLAANTCO,21988,39,912
1971,17,50.79,S PLATTE RIV AB 11-MILE,6695000,63974,32,931
1971,18,52.38,SOUTH PLATTE RIVER NEAR,6696000,73167,33,936
1971,19,49.21,SOUTH PLATTE RIVER BELOW,6701500,135678,31,942
1971,20,63.49,SOUTH PLATTE RIVER AT SO,6707500,264268,40,943
1971,21,65.08,SOUTH PLATTE RIVER AT WA,6708000,282981,41,956
1971,22,61.9,BEAR CREEK AT SHERIDAN,6711500,42063,39,993
1971,23,65.08,SOUTH PLATTE RIVER AT EN,6711565,366416,41,994
1971,24,34.92,"CHERRY CREEK AT DENVER,",6713500,13226,22,1022
1971,25,63.49,SOUTH PLATTE RIVER AT DE,6714000,409224,40,1028
1971,26,73.02,CLEAR CREEK AT DERBY,6720000,207351,46,1273
1971,27,68.25,SOUTH PLATTE RIVER AT HE,6720500,666836,43,1290
1971,28,66.67,SOUTH PLATTE RIVER AT FO,6721000,650255,42,1300
1971,29,71.43,SOUTH PLATTE RIVER NEAR,6754000,1457833,45,1344
1971,30,73.02,SOUTH PLATTE RIVER NEAR,6758500,1524701,46,1365
1971,31,71.43,SOUTH PLATTE RIVER AT CO,6759910,1554029,45,1392
1971,32,71.43,SOUTH PLATTE RIVER AT JU,6764000,1581113,45,1442
1972,0,46.03,CACHE LA POUDRE RIVER NE,6752500,80698,29,181
1972,1,22.22,LITTLE THOMPSON RIVER AT,LTCANYCO,3376,14,194
1972,2,19.05,FISH CREEK NEAR ESTES PA,6734500,553,12,254
1972,3,25.4,BIG THOMPSON RIVER AT MO,6744000,96022,16,299
1972,4,33.33,LEFT HAND CREEK NEAR BOU,6724500,5759,21,402
1972,5,9.52,COAL CREEK NEAR PLAINVIE,6730300,924,6,436
1972,6,25.4,SOUTH BOULDER CREEK NEAR,6729500,35989,16,482
1972,7,6.35,FOURMILE CREEK AT ORODEL,6727500,2332,4,510
1972,8,28.57,MIDDLE BOULDER CREEK AT,6725500,34960,18,512
1972,9,26.98,BOULDER CREEK AT MOUTH N,6730500,96267,17,587
1972,10,30.16,ST. VRAIN CREEK AT MOUTH,6731000,206259,19,596
1972,11,34.92,BIG DRY CREEK AT WESTMIN,6720820,7191,22,666
1972,12,15.87,PLUM CREEK AT TITAN ROAD,6709530,11924,10,770
1972,13,42.86,NORTH FORK SOUTH PLATTE,PLAGRACO,44830,27,796
1972,14,44.44,NORTH FORK SOUTH PLATTE,PLABAICO,54884,28,804
1972,15,36.51,ROCK CREEK ABOVE CONFLUE,2302915,4104,23,864
1972,16,73.02,SOUTH PLATTE RIVER BELOW,PLAANTCO,22675,46,912
1972,17,25.4,S PLATTE RIV AB 11-MILE,6695000,51495,16,931
1972,18,30.16,SOUTH PLATTE RIVER NEAR,6696000,64707,19,936
1972,19,30.16,SOUTH PLATTE RIVER BELOW,6701500,121715,19,942
1972,20,38.1,SOUTH PLATTE RIVER AT SO,6707500,221191,24,943
1972,21,39.68,SOUTH PLATTE RIVER AT WA,6708000,233714,25,956
1972,22,23.81,BEAR CREEK AT SHERIDAN,6711500,21426,15,993
1972,23,39.68,SOUTH PLATTE RIVER AT EN,6711565,282934,25,994
1972,24,41.27,"CHERRY CREEK AT DENVER,",6713500,13647,26,1022
1972,25,33.33,SOUTH PLATTE RIVER AT DE,6714000,325083,21,1028
1972,26,25.4,CLEAR CREEK AT DERBY,6720000,148767,16,1273
1972,27,39.68,SOUTH PLATTE RIVER AT HE,6720500,528942,25,1290
1972,28,31.75,SOUTH PLATTE RIVER AT FO,6721000,501984,20,1300
1972,29,30.16,SOUTH PLATTE RIVER NEAR,6754000,910434,19,1344
1972,30,25.4,SOUTH PLATTE RIVER NEAR,6758500,962250,16,1365
1972,31,26.98,SOUTH PLATTE RIVER AT CO,6759910,1025986,17,1392
1972,32,22.22,SOUTH PLATTE RIVER AT JU,6764000,1075002,14,1442
1973,0,79.37,CACHE LA POUDRE RIVER NE,6752500,175275,50,181
1973,1,88.89,LITTLE THOMPSON RIVER AT,LTCANYCO,20319,56,194
1973,2,87.3,FISH CREEK NEAR ESTES PA,6734500,2700,55,254
1973,3,82.54,BIG THOMPSON RIVER AT MO,6744000,194302,52,299
1973,4,50.79,LEFT HAND CREEK NEAR BOU,6724500,7263,32,402
1973,5,93.65,COAL CREEK NEAR PLAINVIE,6730300,7810,59,436
1973,6,80.95,SOUTH BOULDER CREEK NEAR,6729500,67080,51,482
1973,7,79.37,FOURMILE CREEK AT ORODEL,6727500,5637,50,510
1973,8,52.38,MIDDLE BOULDER CREEK AT,6725500,41254,33,512
1973,9,71.43,BOULDER CREEK AT MOUTH N,6730500,149984,45,587
1973,10,84.13,ST. VRAIN CREEK AT MOUTH,6731000,375994,53,596
1973,11,82.54,BIG DRY CREEK AT WESTMIN,6720820,16211,52,666
1973,12,95.24,PLUM CREEK AT TITAN ROAD,6709530,95222,60,770
1973,13,69.84,NORTH FORK SOUTH PLATTE,PLAGRACO,51570,44,796
1973,14,88.89,NORTH FORK SOUTH PLATTE,PLABAICO,91917,56,804
1973,15,92.06,ROCK CREEK ABOVE CONFLUE,2302915,10625,58,864
1973,16,77.78,SOUTH PLATTE RIVER BELOW,PLAANTCO,23480,49,912
1973,17,79.37,S PLATTE RIV AB 11-MILE,6695000,87312,50,931
1973,18,82.54,SOUTH PLATTE RIVER NEAR,6696000,105990,52,936
1973,19,90.48,SOUTH PLATTE RIVER BELOW,6701500,253549,57,942
1973,20,92.06,SOUTH PLATTE RIVER AT SO,6707500,524394,58,943
1973,21,92.06,SOUTH PLATTE RIVER AT WA,6708000,531456,58,956
1973,22,96.83,BEAR CREEK AT SHERIDAN,6711500,105196,61,993
1973,23,95.24,SOUTH PLATTE RIVER AT EN,6711565,789968,60,994
1973,24,95.24,"CHERRY CREEK AT DENVER,",6713500,37634,60,1022
1973,25,95.24,SOUTH PLATTE RIVER AT DE,6714000,867549,60,1028
1973,26,88.89,CLEAR CREEK AT DERBY,6720000,250425,56,1273
1973,27,95.24,SOUTH PLATTE RIVER AT HE,6720500,1193300,60,1290
1973,28,95.24,SOUTH PLATTE RIVER AT FO,6721000,1236928,60,1300
1973,29,92.06,SOUTH PLATTE RIVER NEAR,6754000,2348838,58,1344
1973,30,92.06,SOUTH PLATTE RIVER NEAR,6758500,2205615,58,1365
1973,31,92.06,SOUTH PLATTE RIVER AT CO,6759910,2178300,58,1392
1973,32,92.06,SOUTH PLATTE RIVER AT JU,6764000,2356575,58,1442
1974,0,68.25,CACHE LA POUDRE RIVER NE,6752500,114552,43,181
1974,1,49.21,LITTLE THOMPSON RIVER AT,LTCANYCO,7846,31,194
1974,2,26.98,FISH CREEK NEAR ESTES PA,6734500,734,17,254
1974,3,30.16,BIG THOMPSON RIVER AT MO,6744000,109323,19,299
1974,4,31.75,LEFT HAND CREEK NEAR BOU,6724500,5628,20,402
1974,5,42.86,COAL CREEK NEAR PLAINVIE,6730300,2295,27,436
1974,6,60.32,SOUTH BOULDER CREEK NEAR,6729500,50399,38,482
1974,7,49.21,FOURMILE CREEK AT ORODEL,6727500,4194,31,510
1974,8,65.08,MIDDLE BOULDER CREEK AT,6725500,42799,41,512
1974,9,55.56,BOULDER CREEK AT MOUTH N,6730500,125409,35,587
1974,10,39.68,ST. VRAIN CREEK AT MOUTH,6731000,235298,25,596
1974,11,50.79,BIG DRY CREEK AT WESTMIN,6720820,9011,32,666
1974,12,79.37,PLUM CREEK AT TITAN ROAD,6709530,43409,50,770
1974,13,20.63,NORTH FORK SOUTH PLATTE,PLAGRACO,36575,13,796
1974,14,39.68,NORTH FORK SOUTH PLATTE,PLABAICO,53981,25,804
1974,15,19.05,ROCK CREEK ABOVE CONFLUE,2302915,3267,12,864
1974,16,41.27,SOUTH PLATTE RIVER BELOW,PLAANTCO,19269,26,912
1974,17,6.35,S PLATTE RIV AB 11-MILE,6695000,21876,4,931
1974,18,9.52,SOUTH PLATTE RIVER NEAR,6696000,37026,6,936
1974,19,14.29,SOUTH PLATTE RIVER BELOW,6701500,82377,9,942
1974,20,33.33,SOUTH PLATTE RIVER AT SO,6707500,213556,21,943
1974,21,33.33,SOUTH PLATTE RIVER AT WA,6708000,224676,21,956
1974,22,50.79,BEAR CREEK AT SHERIDAN,6711500,37347,32,993
1974,23,55.56,SOUTH PLATTE RIVER AT EN,6711565,331451,35,994
1974,24,77.78,"CHERRY CREEK AT DENVER,",6713500,24856,49,1022
1974,25,57.14,SOUTH PLATTE RIVER AT DE,6714000,383627,36,1028
1974,26,60.32,CLEAR CREEK AT DERBY,6720000,181002,38,1273
1974,27,65.08,SOUTH PLATTE RIVER AT HE,6720500,642880,41,1290
1974,28,63.49,SOUTH PLATTE RIVER AT FO,6721000,634650,40,1300
1974,29,52.38,SOUTH PLATTE RIVER NEAR,6754000,1138420,33,1344
1974,30,50.79,SOUTH PLATTE RIVER NEAR,6758500,1236433,32,1365
1974,31,55.56,SOUTH PLATTE RIVER AT CO,6759910,1306894,35,1392
1974,32,52.38,SOUTH PLATTE RIVER AT JU,6764000,1388328,33,1442
1975,0,60.32,CACHE LA POUDRE RIVER NE,6752500,99210,38,181
1975,1,50.79,LITTLE THOMPSON RIVER AT,LTCANYCO,8365,32,194
1975,2,71.43,FISH CREEK NEAR ESTES PA,6734500,1870,45,254
1975,3,60.32,BIG THOMPSON RIVER AT MO,6744000,151260,38,299
1975,4,65.08,LEFT HAND CREEK NEAR BOU,6724500,9173,41,402
1975,5,44.44,COAL CREEK NEAR PLAINVIE,6730300,2318,28,436
1975,6,61.9,SOUTH BOULDER CREEK NEAR,6729500,52332,39,482
1975,7,74.6,FOURMILE CREEK AT ORODEL,6727500,5592,47,510
1975,8,53.97,MIDDLE BOULDER CREEK AT,6725500,41398,34,512
1975,9,60.32,BOULDER CREEK AT MOUTH N,6730500,135191,38,587
1975,10,52.38,ST. VRAIN CREEK AT MOUTH,6731000,270974,33,596
1975,11,74.6,BIG DRY CREEK AT WESTMIN,6720820,14268,47,666
1975,12,61.9,PLUM CREEK AT TITAN ROAD,6709530,24426,39,770
1975,13,68.25,NORTH FORK SOUTH PLATTE,PLAGRACO,51053,43,796
1975,14,66.67,NORTH FORK SOUTH PLATTE,PLABAICO,65828,42,804
1975,15,65.08,ROCK CREEK ABOVE CONFLUE,2302915,5443,41,864
1975,16,80.95,SOUTH PLATTE RIVER BELOW,PLAANTCO,23994,51,912
1975,17,65.08,S PLATTE RIV AB 11-MILE,6695000,73191,41,931
1975,18,76.19,SOUTH PLATTE RIVER NEAR,6696000,90060,48,936
1975,19,71.43,SOUTH PLATTE RIVER BELOW,6701500,165662,45,942
1975,20,73.02,SOUTH PLATTE RIVER AT SO,6707500,297013,46,943
1975,21,73.02,SOUTH PLATTE RIVER AT WA,6708000,314541,46,956
1975,22,57.14,BEAR CREEK AT SHERIDAN,6711500,39238,36,993
1975,23,69.84,SOUTH PLATTE RIVER AT EN,6711565,388150,44,994
1975,24,52.38,"CHERRY CREEK AT DENVER,",6713500,16027,33,1022
1975,25,68.25,SOUTH PLATTE RIVER AT DE,6714000,436416,43,1028
1975,26,61.9,CLEAR CREEK AT DERBY,6720000,184328,39,1273
1975,27,66.67,SOUTH PLATTE RIVER AT HE,6720500,656771,42,1290
1975,28,61.9,SOUTH PLATTE RIVER AT FO,6721000,633974,39,1300
1975,29,57.14,SOUTH PLATTE RIVER NEAR,6754000,1199724,36,1344
1975,30,58.73,SOUTH PLATTE RIVER NEAR,6758500,1281105,37,1365
1975,31,60.32,SOUTH PLATTE RIVER AT CO,6759910,1345226,38,1392
1975,32,60.32,SOUTH PLATTE RIVER AT JU,6764000,1417748,38,1442
1976,0,31.75,CACHE LA POUDRE RIVER NE,6752500,62125,20,181
1976,1,36.51,LITTLE THOMPSON RIVER AT,LTCANYCO,6128,23,194
1976,2,47.62,FISH CREEK NEAR ESTES PA,6734500,1066,30,254
1976,3,23.81,BIG THOMPSON RIVER AT MO,6744000,95567,15,299
1976,4,7.94,LEFT HAND CREEK NEAR BOU,6724500,3986,5,402
1976,5,28.57,COAL CREEK NEAR PLAINVIE,6730300,1644,18,436
1976,6,15.87,SOUTH BOULDER CREEK NEAR,6729500,32968,10,482
1976,7,11.11,FOURMILE CREEK AT ORODEL,6727500,2363,7,510
1976,8,22.22,MIDDLE BOULDER CREEK AT,6725500,32288,14,512
1976,9,19.05,BOULDER CREEK AT MOUTH N,6730500,85373,12,587
1976,10,11.11,ST. VRAIN CREEK AT MOUTH,6731000,167017,7,596
1976,11,71.43,BIG DRY CREEK AT WESTMIN,6720820,13587,45,666
1976,12,22.22,PLUM CREEK AT TITAN ROAD,6709530,13147,14,770
1976,13,34.92,NORTH FORK SOUTH PLATTE,PLAGRACO,41078,22,796
1976,14,33.33,NORTH FORK SOUTH PLATTE,PLABAICO,51368,21,804
1976,15,44.44,ROCK CREEK ABOVE CONFLUE,2302915,4518,28,864
1976,16,36.51,SOUTH PLATTE RIVER BELOW,PLAANTCO,18787,23,912
1976,17,31.75,S PLATTE RIV AB 11-MILE,6695000,56398,20,931
1976,18,39.68,SOUTH PLATTE RIVER NEAR,6696000,68541,25,936
1976,19,42.86,SOUTH PLATTE RIVER BELOW,6701500,131297,27,942
1976,20,44.44,SOUTH PLATTE RIVER AT SO,6707500,228300,28,943
1976,21,41.27,SOUTH PLATTE RIVER AT WA,6708000,235516,26,956
1976,22,33.33,BEAR CREEK AT SHERIDAN,6711500,25045,21,993
1976,23,36.51,SOUTH PLATTE RIVER AT EN,6711565,279047,23,994
1976,24,38.1,"CHERRY CREEK AT DENVER,",6713500,13384,24,1022
1976,25,28.57,SOUTH PLATTE RIVER AT DE,6714000,320363,18,1028
1976,26,15.87,CLEAR CREEK AT DERBY,6720000,127144,10,1273
1976,27,30.16,SOUTH PLATTE RIVER AT HE,6720500,484270,19,1290
1976,28,26.98,SOUTH PLATTE RIVER AT FO,6721000,477638,17,1300
1976,29,22.22,SOUTH PLATTE RIVER NEAR,6754000,837551,14,1344
1976,30,20.63,SOUTH PLATTE RIVER NEAR,6758500,907932,13,1365
1976,31,20.63,SOUTH PLATTE RIVER AT CO,6759910,949383,13,1392
1976,32,19.05,SOUTH PLATTE RIVER AT JU,6764000,1007611,12,1442
1977,0,11.11,CACHE LA POUDRE RIVER NE,6752500,43197,7,181
1977,1,20.63,LITTLE THOMPSON RIVER AT,LTCANYCO,3278,13,194
1977,2,17.46,FISH CREEK NEAR ESTES PA,6734500,482,11,254
1977,3,7.94,BIG THOMPSON RIVER AT MO,6744000,50516,5,299
1977,4,3.17,LEFT HAND CREEK NEAR BOU,6724500,2562,2,402
1977,5,19.05,COAL CREEK NEAR PLAINVIE,6730300,1298,12,436
1977,6,9.52,SOUTH BOULDER CREEK NEAR,6729500,29516,6,482
1977,7,9.52,FOURMILE CREEK AT ORODEL,6727500,2348,6,510
1977,8,7.94,MIDDLE BOULDER CREEK AT,6725500,26413,5,512
1977,9,9.52,BOULDER CREEK AT MOUTH N,6730500,75189,6,587
1977,10,4.76,ST. VRAIN CREEK AT MOUTH,6731000,118082,3,596
1977,11,52.38,BIG DRY CREEK AT WESTMIN,6720820,9108,33,666
1977,12,58.73,PLUM CREEK AT TITAN ROAD,6709530,22658,37,770
1977,13,3.17,NORTH FORK SOUTH PLATTE,PLAGRACO,21478,2,796
1977,14,4.76,NORTH FORK SOUTH PLATTE,PLABAICO,31010,3,804
1977,15,4.76,ROCK CREEK ABOVE CONFLUE,2302915,1795,3,864
1977,16,3.17,SOUTH PLATTE RIVER BELOW,PLAANTCO,5367,2,912
1977,17,3.17,S PLATTE RIV AB 11-MILE,6695000,15587,2,931
1977,18,3.17,SOUTH PLATTE RIVER NEAR,6696000,24299,2,936
1977,19,3.17,SOUTH PLATTE RIVER BELOW,6701500,49227,2,942
1977,20,7.94,SOUTH PLATTE RIVER AT SO,6707500,122511,5,943
1977,21,6.35,SOUTH PLATTE RIVER AT WA,6708000,134962,4,956
1977,22,28.57,BEAR CREEK AT SHERIDAN,6711500,24061,18,993
1977,23,11.11,SOUTH PLATTE RIVER AT EN,6711565,193596,7,994
1977,24,36.51,"CHERRY CREEK AT DENVER,",6713500,13376,23,1022
1977,25,9.52,SOUTH PLATTE RIVER AT DE,6714000,217185,6,1028
1977,26,6.35,CLEAR CREEK AT DERBY,6720000,98500,4,1273
1977,27,7.94,SOUTH PLATTE RIVER AT HE,6720500,342268,5,1290
1977,28,7.94,SOUTH PLATTE RIVER AT FO,6721000,338387,5,1300
1977,29,4.76,SOUTH PLATTE RIVER NEAR,6754000,577045,3,1344
1977,30,6.35,SOUTH PLATTE RIVER NEAR,6758500,661057,4,1365
1977,31,4.76,SOUTH PLATTE RIVER AT CO,6759910,708899,3,1392
1977,32,4.76,SOUTH PLATTE RIVER AT JU,6764000,813042,3,1442
1978,0,57.14,CACHE LA POUDRE RIVER NE,6752500,94897,36,181
1978,1,73.02,LITTLE THOMPSON RIVER AT,LTCANYCO,12420,46,194
1978,2,31.75,FISH CREEK NEAR ESTES PA,6734500,791,20,254
1978,3,66.67,BIG THOMPSON RIVER AT MO,6744000,164263,42,299
1978,4,76.19,LEFT HAND CREEK NEAR BOU,6724500,10641,48,402
1978,5,14.29,COAL CREEK NEAR PLAINVIE,6730300,1168,9,436
1978,6,50.79,SOUTH BOULDER CREEK NEAR,6729500,46002,32,482
1978,7,14.29,FOURMILE CREEK AT ORODEL,6727500,2518,9,510
1978,8,76.19,MIDDLE BOULDER CREEK AT,6725500,45399,48,512
1978,9,50.79,BOULDER CREEK AT MOUTH N,6730500,120473,32,587
1978,10,58.73,ST. VRAIN CREEK AT MOUTH,6731000,277506,37,596
1978,11,92.06,BIG DRY CREEK AT WESTMIN,6720820,21768,58,666
1978,12,19.05,PLUM CREEK AT TITAN ROAD,6709530,12969,12,770
1978,13,30.16,NORTH FORK SOUTH PLATTE,PLAGRACO,39924,19,796
1978,14,17.46,NORTH FORK SOUTH PLATTE,PLABAICO,45068,11,804
1978,15,15.87,ROCK CREEK ABOVE CONFLUE,2302915,2807,10,864
1978,16,17.46,SOUTH PLATTE RIVER BELOW,PLAANTCO,14177,11,912
1978,17,19.05,S PLATTE RIV AB 11-MILE,6695000,42616,12,931
1978,18,17.46,SOUTH PLATTE RIVER NEAR,6696000,47849,11,936
1978,19,15.87,SOUTH PLATTE RIVER BELOW,6701500,86724,10,942
1978,20,12.7,SOUTH PLATTE RIVER AT SO,6707500,154600,8,943
1978,21,11.11,SOUTH PLATTE RIVER AT WA,6708000,160908,7,956
1978,22,6.35,BEAR CREEK AT SHERIDAN,6711500,13427,4,993
1978,23,12.7,SOUTH PLATTE RIVER AT EN,6711565,199042,8,994
1978,24,22.22,"CHERRY CREEK AT DENVER,",6713500,10889,14,1022
1978,25,14.29,SOUTH PLATTE RIVER AT DE,6714000,229168,9,1028
1978,26,39.68,CLEAR CREEK AT DERBY,6720000,162232,25,1273
1978,27,17.46,SOUTH PLATTE RIVER AT HE,6720500,423031,11,1290
1978,28,17.46,SOUTH PLATTE RIVER AT FO,6721000,424201,11,1300
1978,29,34.92,SOUTH PLATTE RIVER NEAR,6754000,1000995,22,1344
1978,30,39.68,SOUTH PLATTE RIVER NEAR,6758500,1120248,25,1365
1978,31,36.51,SOUTH PLATTE RIVER AT CO,6759910,1157145,23,1392
1978,32,36.51,SOUTH PLATTE RIVER AT JU,6764000,1215731,23,1442
1979,0,87.3,CACHE LA POUDRE RIVER NE,6752500,207573,55,181
1979,1,80.95,LITTLE THOMPSON RIVER AT,LTCANYCO,15225,51,194
1979,2,85.71,FISH CREEK NEAR ESTES PA,6734500,2634,54,254
1979,3,88.89,BIG THOMPSON RIVER AT MO,6744000,235223,56,299
1979,4,68.25,LEFT HAND CREEK NEAR BOU,6724500,9746,43,402
1979,5,88.89,COAL CREEK NEAR PLAINVIE,6730300,6079,56,436
1979,6,77.78,SOUTH BOULDER CREEK NEAR,6729500,62406,49,482
1979,7,98.41,FOURMILE CREEK AT ORODEL,6727500,7941,62,510
1979,8,60.32,MIDDLE BOULDER CREEK AT,6725500,42225,38,512
1979,9,74.6,BOULDER CREEK AT MOUTH N,6730500,155491,47,587
1979,10,80.95,ST. VRAIN CREEK AT MOUTH,6731000,361591,51,596
1979,11,95.24,BIG DRY CREEK AT WESTMIN,6720820,24408,60,666
1979,12,73.02,PLUM CREEK AT TITAN ROAD,6709530,37833,46,770
1979,13,66.67,NORTH FORK SOUTH PLATTE,PLAGRACO,50898,42,796
1979,14,69.84,NORTH FORK SOUTH PLATTE,PLABAICO,66905,44,804
1979,15,76.19,ROCK CREEK ABOVE CONFLUE,2302915,6021,48,864
1979,16,84.13,SOUTH PLATTE RIVER BELOW,PLAANTCO,27969,53,912
1979,17,77.78,S PLATTE RIV AB 11-MILE,6695000,82564,49,931
1979,18,77.78,SOUTH PLATTE RIVER NEAR,6696000,97950,49,936
1979,19,76.19,SOUTH PLATTE RIVER BELOW,6701500,181577,48,942
1979,20,74.6,SOUTH PLATTE RIVER AT SO,6707500,319468,47,943
1979,21,74.6,SOUTH PLATTE RIVER AT WA,6708000,334963,47,956
1979,22,79.37,BEAR CREEK AT SHERIDAN,6711500,61316,50,993
1979,23,74.6,SOUTH PLATTE RIVER AT EN,6711565,442439,47,994
1979,24,31.75,"CHERRY CREEK AT DENVER,",6713500,12688,20,1022
1979,25,74.6,SOUTH PLATTE RIVER AT DE,6714000,513065,47,1028
1979,26,65.08,CLEAR CREEK AT DERBY,6720000,190600,41,1273
1979,27,74.6,SOUTH PLATTE RIVER AT HE,6720500,754850,47,1290
1979,28,74.6,SOUTH PLATTE RIVER AT FO,6721000,782925,47,1300
1979,29,85.71,SOUTH PLATTE RIVER NEAR,6754000,1811713,54,1344
1979,30,84.13,SOUTH PLATTE RIVER NEAR,6758500,1735533,53,1365
1979,31,82.54,SOUTH PLATTE RIVER AT CO,6759910,1761260,52,1392
1979,32,80.95,SOUTH PLATTE RIVER AT JU,6764000,1822931,51,1442
1980,0,96.83,CACHE LA POUDRE RIVER NE,6752500,365827,61,181
1980,1,96.83,LITTLE THOMPSON RIVER AT,LTCANYCO,29239,61,194
1980,2,98.41,FISH CREEK NEAR ESTES PA,6734500,4458,62,254
1980,3,98.41,BIG THOMPSON RIVER AT MO,6744000,371010,62,299
1980,4,93.65,LEFT HAND CREEK NEAR BOU,6724500,16084,59,402
1980,5,95.24,COAL CREEK NEAR PLAINVIE,6730300,8025,60,436
1980,6,88.89,SOUTH BOULDER CREEK NEAR,6729500,72437,56,482
1980,7,66.67,FOURMILE CREEK AT ORODEL,6727500,5160,42,510
1980,8,73.02,MIDDLE BOULDER CREEK AT,6725500,45072,46,512
1980,9,92.06,BOULDER CREEK AT MOUTH N,6730500,197770,58,587
1980,10,93.65,ST. VRAIN CREEK AT MOUTH,6731000,469490,59,596
1980,11,84.13,BIG DRY CREEK AT WESTMIN,6720820,18440,53,666
1980,12,93.65,PLUM CREEK AT TITAN ROAD,6709530,56247,59,770
1980,13,80.95,NORTH FORK SOUTH PLATTE,PLAGRACO,59052,51,796
1980,14,82.54,NORTH FORK SOUTH PLATTE,PLABAICO,83403,52,804
1980,15,82.54,ROCK CREEK ABOVE CONFLUE,2302915,8581,52,864
1980,16,95.24,SOUTH PLATTE RIVER BELOW,PLAANTCO,40294,60,912
1980,17,88.89,S PLATTE RIV AB 11-MILE,6695000,109360,56,931
1980,18,88.89,SOUTH PLATTE RIVER NEAR,6696000,123646,56,936
1980,19,87.3,SOUTH PLATTE RIVER BELOW,6701500,242820,55,942
1980,20,84.13,SOUTH PLATTE RIVER AT SO,6707500,434208,53,943
1980,21,84.13,SOUTH PLATTE RIVER AT WA,6708000,457160,53,956
1980,22,88.89,BEAR CREEK AT SHERIDAN,6711500,84705,56,993
1980,23,88.89,SOUTH PLATTE RIVER AT EN,6711565,642017,56,994
1980,24,57.14,"CHERRY CREEK AT DENVER,",6713500,17236,36,1022
1980,25,88.89,SOUTH PLATTE RIVER AT DE,6714000,695492,56,1028
1980,26,84.13,CLEAR CREEK AT DERBY,6720000,240259,53,1273
1980,27,87.3,SOUTH PLATTE RIVER AT HE,6720500,972276,55,1290
1980,28,92.06,SOUTH PLATTE RIVER AT FO,6721000,1099587,58,1300
1980,29,93.65,SOUTH PLATTE RIVER NEAR,6754000,2405282,59,1344
1980,30,93.65,SOUTH PLATTE RIVER NEAR,6758500,2268144,59,1365
1980,31,93.65,SOUTH PLATTE RIVER AT CO,6759910,2344797,59,1392
1980,32,93.65,SOUTH PLATTE RIVER AT JU,6764000,2468824,59,1442
1981,0,36.51,CACHE LA POUDRE RIVER NE,6752500,65391,23,181
1981,1,28.57,LITTLE THOMPSON RIVER AT,LTCANYCO,4263,18,194
1981,2,12.7,FISH CREEK NEAR ESTES PA,6734500,390,8,254
1981,3,11.11,BIG THOMPSON RIVER AT MO,6744000,69472,7,299
1981,4,17.46,LEFT HAND CREEK NEAR BOU,6724500,4488,11,402
1981,5,49.21,COAL CREEK NEAR PLAINVIE,6730300,2398,31,436
1981,6,6.35,SOUTH BOULDER CREEK NEAR,6729500,26966,4,482
1981,7,42.86,FOURMILE CREEK AT ORODEL,6727500,3800,27,510
1981,8,6.35,MIDDLE BOULDER CREEK AT,6725500,24914,4,512
1981,9,6.35,BOULDER CREEK AT MOUTH N,6730500,64809,4,587
1981,10,7.94,ST. VRAIN CREEK AT MOUTH,6731000,136422,5,596
1981,11,73.02,BIG DRY CREEK AT WESTMIN,6720820,13850,46,666
1981,12,57.14,PLUM CREEK AT TITAN ROAD,6709530,22272,36,770
1981,13,6.35,NORTH FORK SOUTH PLATTE,PLAGRACO,25668,4,796
1981,14,7.94,NORTH FORK SOUTH PLATTE,PLABAICO,32623,5,804
1981,15,6.35,ROCK CREEK ABOVE CONFLUE,2302915,1797,4,864
1981,16,4.76,SOUTH PLATTE RIVER BELOW,PLAANTCO,6371,3,912
1981,17,4.76,S PLATTE RIV AB 11-MILE,6695000,19486,3,931
1981,18,6.35,SOUTH PLATTE RIVER NEAR,6696000,31622,4,936
1981,19,4.76,SOUTH PLATTE RIVER BELOW,6701500,56571,3,942
1981,20,6.35,SOUTH PLATTE RIVER AT SO,6707500,120031,4,943
1981,21,4.76,SOUTH PLATTE RIVER AT WA,6708000,128779,3,956
1981,22,22.22,BEAR CREEK AT SHERIDAN,6711500,21283,14,993
1981,23,7.94,SOUTH PLATTE RIVER AT EN,6711565,184140,5,994
1981,24,28.57,"CHERRY CREEK AT DENVER,",6713500,12298,18,1022
1981,25,15.87,SOUTH PLATTE RIVER AT DE,6714000,234562,10,1028
1981,26,4.76,CLEAR CREEK AT DERBY,6720000,95083,3,1273
1981,27,9.52,SOUTH PLATTE RIVER AT HE,6720500,353383,6,1290
1981,28,14.29,SOUTH PLATTE RIVER AT FO,6721000,374009,9,1300
1981,29,14.29,SOUTH PLATTE RIVER NEAR,6754000,699664,9,1344
1981,30,14.29,SOUTH PLATTE RIVER NEAR,6758500,788487,9,1365
1981,31,11.11,SOUTH PLATTE RIVER AT CO,6759910,829899,7,1392
1981,32,14.29,SOUTH PLATTE RIVER AT JU,6764000,931797,9,1442
1982,0,71.43,CACHE LA POUDRE RIVER NE,6752500,127142,45,181
1982,1,44.44,LITTLE THOMPSON RIVER AT,LTCANYCO,7106,28,194
1982,2,41.27,FISH CREEK NEAR ESTES PA,6734500,933,26,254
1982,3,41.27,BIG THOMPSON RIVER AT MO,6744000,118814,26,299
1982,4,4.76,LEFT HAND CREEK NEAR BOU,6724500,2724,3,402
1982,5,41.27,COAL CREEK NEAR PLAINVIE,6730300,2220,26,436
