Node_ID,Node_Name,Node_Type
SFKANTCO.23b,SFKANTCOtoSpinneyMAY,OPR
SFKANTCO.23c,SFKANTCOtoSpinneyJUN,OPR
SFKANTCO.23d,SFKANTCOtoSpinneyJUL,OPR
SFKANTCO.23e,SFKANTCOtoSpinneyAUG,OPR
SFKANTCO.24a,SFKANTCOtoAuroraIN_APR,OPR
SFKANTCO.24b,SFKANTCOtoAuroraIN_MAY,OPR
SFKANTCO.24c,SFKANTCOtoAuroraIN_JUN,OPR
SFKANTCO.24d,SFKANTCOtoAuroraIN_JUL,OPR
SFKANTCO.24e,SFKANTCOtoAuroraIN_AUG,OPR
SFKANTCO.25a,SFKANTCOtoAuroraOUT_APR,OPR
SFKANTCO.25b,SFKANTCOtoAuroraOUT_MAY,OPR
SFKANTCO.25c,SFKANTCOtoAuroraOUT_JUN,OPR
SFKANTCO.25d,SFKANTCOtoAuroraOUT_JUL,OPR
SFKANTCO.25e,SFKANTCOtoAuroraOUT_AUG,OPR
FOUHARCO.01,FOUHARCO Changed Right 1,OPR
FOUHARCO.02,FOUHARCO Changed Right 2,OPR
FOUHARCO.03,FOUHARCO Changed Right 3,OPR
FOUHARCO.04,FOUHARCO Changed Right 4,OPR
FOUHARCO.05,FOUHARCO Changed Right 5,OPR
FOUHARCO.06a,FOUHARCOtoSpinneyAPR,OPR
FOUHARCO.06b,FOUHARCOtoSpinneyMAY,OPR
FOUHARCO.06c,FOUHARCOtoSpinneyJUN,OPR
FOUHARCO.06d,FOUHARCOtoSpinneyJUL,OPR
FOUHARCO.06e,FOUHARCOtoSpinneyAUG,OPR
FOUHARCO.07a,FOUHARCOtoAurora_IN_APR,OPR
FOUHARCO.07b,FOUHARCOtoAurora_IN_MAY,OPR
FOUHARCO.07c,FOUHARCOtoAurora_IN_JUN,OPR
FOUHARCO.07d,FOUHARCOtoAurora_IN_JUL,OPR
FOUHARCO.07e,FOUHARCOtoAurora_IN_AUG,OPR
FOUHARCO.08a,FOUHARCOtoAurora_OUT_APR,OPR
FOUHARCO.08b,FOUHARCOtoAurora_OUT_MAY,OPR
FOUHARCO.08c,FOUHARCOtoAurora_OUT_JUN,OPR
FOUHARCO.08d,FOUHARCOtoAurora_OUT_JUL,OPR
FOUHARCO.08e,FOUHARCOtoAurora_OUT_AUG,OPR
MFKSTMCO.01,MFKSTMCO Changed Right 1,OPR
MFKSTMCO.02,MFKSTMCO Changed Right 2,OPR
MFKSTMCO.03,MFKSTMCO Changed Right 3,OPR
MFKSTMCO.04,MFKSTMCO Changed Right 4,OPR
MFKSTMCO.05,MFKSTMCO Changed Right 5,OPR
MFKSTMCO.06,MFKSTMCO Changed Right 6,OPR
MFKSTMCO.07,MFKSTMCO Changed Right 7,OPR
MFKSTMCO.08,MFKSTMCO Changed Right 8,OPR
MFKSTMCO.09a,MFKSTMCOtoSpinneyAPR,OPR
MFKSTMCO.09b,MFKSTMCOtoSpinneyMAY,OPR
MFKSTMCO.09c,MFKSTMCOtoSpinneyJUN,OPR
MFKSTMCO.09d,MFKSTMCOtoSpinneyJUL,OPR
MFKSTMCO.09e,MFKSTMCOtoSpinneyAUG,OPR
MFKSTMCO.10a,MFKSTMCOtoAurora_IN_APR,OPR
MFKSTMCO.10b,MFKSTMCOtoAurora_IN_MAY,OPR
MFKSTMCO.10c,MFKSTMCOtoAurora_IN_JUN,OPR
MFKSTMCO.10d,MFKSTMCOtoAurora_IN_JUL,OPR
MFKSTMCO.10e,MFKSTMCOtoAurora_IN_AUG,OPR
MFKSTMCO.11a,MFKSTMCOtoAurora_OUT_APR,OPR
MFKSTMCO.11b,MFKSTMCOtoAurora_OUT_MAY,OPR
MFKSTMCO.11c,MFKSTMCOtoAurora_OUT_JUN,OPR
MFKSTMCO.11d,MFKSTMCOtoAurora_OUT_JUL,OPR
MFKSTMCO.11e,MFKSTMCOtoAurora_OUT_AUG,OPR
PLASPICO.01,PLASPICO Changed Right 1,OPR
PLASPICO.02,PLASPICO Changed Right 2,OPR
PLASPICO.03,PLASPICO Changed Right 3,OPR
PLASPICO.04,PLASPICO Changed Right 4,OPR
PLASPICO.05,PLASPICO Changed Right 5,OPR
PLASPICO.06,PLASPICO Changed Right 6,OPR
PLASPICO.07,PLASPICO Changed Right 7,OPR
PLASPICO.08,PLASPICO Changed Right 8,OPR
PLASPICO.09,PLASPICO Changed Right 9,OPR
PLASPICO.10,PLASPICO Changed Right10,OPR
PLASPICO.11,PLASPICO Changed Right11,OPR
PLASPICO.12,PLASPICO Changed Right12,OPR
PLASPICO.13,PLASPICO Changed Right13,OPR
PLASPICO.14a,PLASPICOtoSpinneyAPR,OPR
PLASPICO.14b,PLASPICOtoSpinneyMAY,OPR
PLASPICO.14c,PLASPICOtoSpinneyJUN,OPR
PLASPICO.14d,PLASPICOtoSpinneyJUL,OPR
PLASPICO.14e,PLASPICOtoSpinneyAUG,OPR
PLASPICO.15a,PLASPICOtoAurora_IN_APR,OPR
PLASPICO.15b,PLASPICOtoAurora_IN_MAY,OPR
PLASPICO.15c,PLASPICOtoAurora_IN_JUN,OPR
PLASPICO.15d,PLASPICOtoAurora_IN_JUL,OPR
PLASPICO.15e,PLASPICOtoAurora_IN_AUG,OPR
PLASPICO.16a,PLASPICOtoAurora_OUT_APR,OPR
PLASPICO.16b,PLASPICOtoAurora_OUT_MAY,OPR
PLASPICO.16c,PLASPICOtoAurora_OUT_JUN,OPR
PLASPICO.16d,PLASPICOtoAurora_OUT_JUL,OPR
PLASPICO.16e,PLASPICOtoAurora_OUT_AUG,OPR
FOUHIGCO.01,FOUHIGCO Changed Right 1,OPR
FOUHIGCO.02,FOUHIGCO Changed Right 2,OPR
FOUHIGCO.03a,FOUHIGCOtoSpinneyAPR,OPR
FOUHIGCO.03b,FOUHIGCOtoSpinneyMAY,OPR
FOUHIGCO.03c,FOUHIGCOtoSpinneyJUN,OPR
FOUHIGCO.03d,FOUHIGCOtoSpinneyJUL,OPR
FOUHIGCO.03e,FOUHIGCOtoSpinneyAUG,OPR
FOUHIGCO.04a,FOUHIGCOtoAurora_IN_APR,OPR
FOUHIGCO.04b,FOUHIGCOtoAurora_IN_MAY,OPR
FOUHIGCO.04c,FOUHIGCOtoAurora_IN_JUN,OPR
FOUHIGCO.04d,FOUHIGCOtoAurora_IN_JUL,OPR
FOUHIGCO.04e,FOUHIGCOtoAurora_IN_AUG,OPR
FOUHIGCO.05a,FOUHIGCOtoAurora_OUT_APR,OPR
FOUHIGCO.05b,FOUHIGCOtoAurora_OUT_MAY,OPR
FOUHIGCO.05c,FOUHIGCOtoAurora_OUT_JUN,OPR
FOUHIGCO.05d,FOUHIGCOtoAurora_OUT_JUL,OPR
FOUHIGCO.05e,FOUHIGCOtoAurora_OUT_AUG,OPR
TROGARCO.01,TROGARCO Changed Right 1,OPR
TROGARCO.02a,TROGARCOtoSpinneyAPR,OPR
TROGARCO.02b,TROGARCOtoSpinneyMAY,OPR
TROGARCO.02c,TROGARCOtoSpinneyJUN,OPR
TROGARCO.02d,TROGARCOtoSpinneyJUL,OPR
TROGARCO.02e,TROGARCOtoSpinneyAUG,OPR
TROGARCO.03a,TROGARCOtoAurora_IN_APR,OPR
TROGARCO.03b,TROGARCOtoAurora_IN_MAY,OPR
TROGARCO.03c,TROGARCOtoAurora_IN_JUN,OPR
TROGARCO.03d,TROGARCOtoAurora_IN_JUL,OPR
TROGARCO.03e,TROGARCOtoAurora_IN_AUG,OPR
TROGARCO.04a,TROGARCOtoAurora_OUT_APR,OPR
TROGARCO.04b,TROGARCOtoAurora_OUT_MAY,OPR
TROGARCO.04c,TROGARCOtoAurora_OUT_JUN,OPR
TROGARCO.04d,TROGARCOtoAurora_OUT_JUL,OPR
TROGARCO.04e,TROGARCOtoAurora_OUT_AUG,OPR
SPRBRNCO.01,SPRBRNCO Changed Right 1,OPR
SPRBRNCO.02a,SPRBRNCOtoSpinneyAPR,OPR
SPRBRNCO.02b,SPRBRNCOtoSpinneyMAY,OPR
SPRBRNCO.02c,SPRBRNCOtoSpinneyJUN,OPR
SPRBRNCO.02d,SPRBRNCOtoSpinneyJUL,OPR
SPRBRNCO.02e,SPRBRNCOtoSpinneyAUG,OPR
SPRBRNCO.03a,SPRBRNCOtoAurora_IN_APR,OPR
SPRBRNCO.03b,SPRBRNCOtoAurora_IN_MAY,OPR
SPRBRNCO.03c,SPRBRNCOtoAurora_IN_JUN,OPR
SPRBRNCO.03d,SPRBRNCOtoAurora_IN_JUL,OPR
SPRBRNCO.03e,SPRBRNCOtoAurora_IN_AUG,OPR
SPRBRNCO.04a,SPRBRNCOtoAurora_OUT_APR,OPR
SPRBRNCO.04b,SPRBRNCOtoAurora_OUT_MAY,OPR
SPRBRNCO.04c,SPRBRNCOtoAurora_OUT_JUN,OPR
SPRBRNCO.04d,SPRBRNCOtoAurora_OUT_JUL,OPR
SPRBRNCO.04e,SPRBRNCOtoAurora_OUT_AUG,OPR
MFKPRICO.01,MFKPRICO Changed Right 1,OPR
MFKPRICO.02,MFKPRICO Changed Right 2,OPR
MFKPRICO.03,MFKPRICO Changed Right 3,OPR
MFKPRICO.04,MFKPRICO Changed Right 4,OPR
MFKPRICO.05,MFKPRICO Changed Right 5,OPR
MFKPRICO.06,MFKPRICO Changed Right 6,OPR
MFKPRICO.07,MFKPRICO Changed Right 7,OPR
MFKPRICO.08,MFKPRICO Changed Right 8,OPR
MFKPRICO.09,MFKPRICO Changed Right 9,OPR
MFKPRICO.10,MFKPRICO Changed Right10,OPR
MFKPRICO.11,MFKPRICO Changed Right11,OPR
MFKPRICO.12,MFKPRICO Changed Right12,OPR
MFKPRICO.13,MFKPRICO Changed Right13,OPR
MFKPRICO.14,MFKPRICO Changed Right14,OPR
MFKPRICO.15,MFKPRICO Changed Right15,OPR
MFKPRICO.16,MFKPRICO Changed Right16,OPR
MFKPRICO.17,MFKPRICO Changed Right17,OPR
MFKPRICO.13a,MFKPRICOtoSpinneyAPR,OPR
MFKPRICO.13b,MFKPRICOtoSpinneyMAY,OPR
MFKPRICO.13c,MFKPRICOtoSpinneyJUN,OPR
MFKPRICO.13d,MFKPRICOtoSpinneyJUL,OPR
MFKPRICO.13e,MFKPRICOtoSpinneyAUG,OPR
MFKPRICO.14a,MFKPRICOtoAurora_IN_APR,OPR
MFKPRICO.14b,MFKPRICOtoAurora_IN_MAY,OPR
MFKPRICO.14c,MFKPRICOtoAurora_IN_JUN,OPR
MFKPRICO.14d,MFKPRICOtoAurora_IN_JUL,OPR
MFKPRICO.14e,MFKPRICOtoAurora_IN_AUG,OPR
MFKPRICO.15a,MFKPRICOtoAurora_OUT_APR,OPR
MFKPRICO.15b,MFKPRICOtoAurora_OUT_MAY,OPR
MFKPRICO.15c,MFKPRICOtoAurora_OUT_JUN,OPR
MFKPRICO.15d,MFKPRICOtoAurora_OUT_JUL,OPR
MFKPRICO.15e,MFKPRICOtoAurora_OUT_AUG,OPR
TARCOMCO.01,TARCOMCO Changed Right 1,OPR
TARCOMCO.02,TARCOMCO Changed Right 2,OPR
TARCOMCO.03,TARCOMCO Changed Right 3,OPR
TARCOMCO.04,TARCOMCO Changed Right 4,OPR
TARCOMCO.05,TARCOMCO Changed Right 5,OPR
TARCOMCO.06,TARCOMCO Changed Right 6,OPR
TARCOMCO.07,TARCOMCO Changed Right 7,OPR
TARCOMCO.08,TARCOMCO Changed Right 8,OPR
TARCOMCO.09,TARCOMCO Changed Right 9,OPR
TARCOMCO.10,TARCOMCO Changed Right10,OPR
MCHJEFCO.01,MCHJEFCO Changed Right 1,OPR
MCHJEFCO.02,MCHJEFCO Changed Right 2,OPR
MCHJEFCO.03,MCHJEFCO Changed Right 3,OPR
MCHJEFCO.04,MCHJEFCO Changed Right 4,OPR
MCHJEFCO.05,MCHJEFCO Changed Right 5,OPR
MCHJEFCO.06,MCHJEFCO Changed Right 6,OPR
MCHJEFCO.07,MCHJEFCO Changed Right 7,OPR
MCHJEFCO.08,MCHJEFCO Changed Right 8,OPR
JEFJEFCO.01,JEFJEFCO Changed Right 1,OPR
JEFJEFCO.02,JEFJEFCO Changed Right 2,OPR
JEFJEFCO.03,JEFJEFCO Changed Right 3,OPR
JEFJEFCO.04,JEFJEFCO Changed Right 4,OPR
JEFJEFCO.05,JEFJEFCO Changed Right 5,OPR
JEFJEFCO.06,JEFJEFCO Changed Right 6,OPR
JEFJEFCO.07,JEFJEFCO Changed Right 7,OPR
JEFJEFCO.08,JEFJEFCO Changed Right 8,OPR
JEFJEFCO.09,JEFJEFCO Changed Right 9,OPR
TARBORCO.01,TARBORCO Changed Right 1,OPR
TARBORCO.02,TARBORCO Changed Right 2,OPR
TARBORCO.03,TARBORCO Changed Right 3,OPR
TARBORCO.04,TARBORCO Changed Right 4,OPR
TARBORCO.05,TARBORCO Changed Right 5,OPR
TARBORCO.06,TARBORCO Changed Right 6,OPR
TARBORCO.07,TARBORCO Changed Right 7,OPR
OHGJEFCO.01,OHGJEFCO Changed Right 1,OPR
FRNCRKCO.01,FRNCRKCO Changed Right 1,OPR
RCKTARCO.01,RCKTARCO Changed Right 1,OPR
RCKTARCO.02,RCKTARCO Changed Right 2,OPR
RCKTARCO.03,RCKTARCO Changed Right 3,OPR
RCKTARCO.04,RCKTARCO Changed Right 4,OPR
RCKTARCO.05,RCKTARCO Changed Right 5,OPR
RCKTARCO.06,RCKTARCO Changed Right 6,OPR
RCKTARCO.07,RCKTARCO Changed Right 7,OPR
RCKTARCO.08,RCKTARCO Changed Right 8,OPR
RCKTARCO.09,RCKTARCO Changed Right 9,OPR
RCKTARCO.10,RCKTARCO Changed Right10,OPR
RCKTARCO.11,RCKTARCO Changed Right11,OPR
RCKTARCO.12,RCKTARCO Changed Right12,OPR
RCKTARCO.13,RCKTARCO Changed Right13,OPR
SCHFLMCO.01,SCHFLMCO Changed Right 1,OPR
SCHFLMCO.02,SCHFLMCO Changed Right 2,OPR
SCHFLMCO.03,SCHFLMCO Changed Right 3,OPR
JEFSNYCO.01,JEFSNYCO Changed Right 1,OPR
JEFSNYCO.02,JEFSNYCO Changed Right 2,OPR
JEFSNYCO.03,JEFSNYCO Changed Right 3,OPR
DIXCOMCO.01,DIXCOMCO Changed Right 1,OPR
DIXCOMCO.02,DIXCOMCO Changed Right 2,OPR
TARCOMCO.11a,TARCOMCOtoAuroraIN APR,OPR
TARCOMCO.11b,TARCOMCOtoAuroraIN MAY,OPR
TARCOMCO.11c,TARCOMCOtoAuroraIN JUN,OPR
TARCOMCO.11d,TARCOMCOtoAuroraIN JUL,OPR
TARCOMCO.11e,TARCOMCOtoAuroraIN AUG,OPR
TARCOMCO.11f,TARCOMCOtoAuroraIN SEP,OPR
TARCOMCO.12a,TARCOMCOtoAuroraOUT APR,OPR
TARCOMCO.12b,TARCOMCOtoAuroraOUT MAY,OPR
TARCOMCO.12c,TARCOMCOtoAuroraOUT JUN,OPR
TARCOMCO.12d,TARCOMCOtoAuroraOUT JUL,OPR
TARCOMCO.12e,TARCOMCOtoAuroraOUT AUG,OPR
TARCOMCO.12f,TARCOMCOtoAuroraOUT SEP,OPR
TARCOMCO.13a,TARCOMCOtoSpinneyMtn APR,OPR
TARCOMCO.13b,TARCOMCOtoSpinneyMtn MAY,OPR
TARCOMCO.13c,TARCOMCOtoSpinneyMtn JUN,OPR
TARCOMCO.13d,TARCOMCOtoSpinneyMtn JUL,OPR
TARCOMCO.13e,TARCOMCOtoSpinneyMtn AUG,OPR
TARCOMCO.13f,TARCOMCOtoSpinneyMtn SEP,OPR
TARCOMCO.14a,TARCOMCOtoAuroraResAPR,OPR
TARCOMCO.14b,TARCOMCOtoAuroraResMAY,OPR
TARCOMCO.14c,TARCOMCOtoAuroraResJUN,OPR
TARCOMCO.14d,TARCOMCOtoAuroraResJUL,OPR
TARCOMCO.14e,TARCOMCOtoAuroraResAUG,OPR
TARCOMCO.14f,TARCOMCOtoAuroraResSEP,OPR
TARCOMCO.15a,TARCOMCOtoStrontiaSprAPR,OPR
TARCOMCO.15b,TARCOMCOtoStrontiaSprMAY,OPR
TARCOMCO.15c,TARCOMCOtoStrontiaSprJUN,OPR
TARCOMCO.15d,TARCOMCOtoStrontiaSprJUL,OPR
TARCOMCO.15e,TARCOMCOtoStrontiaSprAUG,OPR
TARCOMCO.15f,TARCOMCOtoStrontiaSprSEP,OPR
MCHJEFCO.09a,MCHJEFCOtoAuroraIN APR,OPR
MCHJEFCO.09b,MCHJEFCOtoAuroraIN MAY,OPR
MCHJEFCO.09c,MCHJEFCOtoAuroraIN JUN,OPR
MCHJEFCO.09d,MCHJEFCOtoAuroraIN JUL,OPR
MCHJEFCO.09e,MCHJEFCOtoAuroraIN AUG,OPR
MCHJEFCO.09f,MCHJEFCOtoAuroraIN SEP,OPR
MCHJEFCO.10a,MCHJEFCOtoAuroraOUT APR,OPR
MCHJEFCO.10b,MCHJEFCOtoAuroraOUT MAY,OPR
MCHJEFCO.10c,MCHJEFCOtoAuroraOUT JUN,OPR
MCHJEFCO.10d,MCHJEFCOtoAuroraOUT JUL,OPR
MCHJEFCO.10e,MCHJEFCOtoAuroraOUT AUG,OPR
MCHJEFCO.10f,MCHJEFCOtoAuroraOUT SEP,OPR
MCHJEFCO.11a,MCHJEFCOtoSpinneyMtn APR,OPR
MCHJEFCO.11b,MCHJEFCOtoSpinneyMtn MAY,OPR
MCHJEFCO.11c,MCHJEFCOtoSpinneyMtn JUN,OPR
MCHJEFCO.11d,MCHJEFCOtoSpinneyMtn JUL,OPR
MCHJEFCO.11e,MCHJEFCOtoSpinneyMtn AUG,OPR
MCHJEFCO.11f,MCHJEFCOtoSpinneyMtn SEP,OPR
MCHJEFCO.12a,MCHJEFCOtoAuroraResAPR,OPR
MCHJEFCO.12b,MCHJEFCOtoAuroraResMAY,OPR
MCHJEFCO.12c,MCHJEFCOtoAuroraResJUN,OPR
MCHJEFCO.12d,MCHJEFCOtoAuroraResJUL,OPR
MCHJEFCO.12e,MCHJEFCOtoAuroraResAUG,OPR
MCHJEFCO.12f,MCHJEFCOtoAuroraResSEP,OPR
MCHJEFCO.13a,MCHJEFCOtoStrontiaSprAPR,OPR
MCHJEFCO.13b,MCHJEFCOtoStrontiaSprMAY,OPR
MCHJEFCO.13c,MCHJEFCOtoStrontiaSprJUN,OPR
MCHJEFCO.13d,MCHJEFCOtoStrontiaSprJUL,OPR
MCHJEFCO.13e,MCHJEFCOtoStrontiaSprAUG,OPR
MCHJEFCO.13f,MCHJEFCOtoStrontiaSprSEP,OPR
JEFJEFCO.10a,JEFJEFCOtoAuroraIN APR,OPR
JEFJEFCO.10b,JEFJEFCOtoAuroraIN MAY,OPR
JEFJEFCO.10c,JEFJEFCOtoAuroraIN JUN,OPR
JEFJEFCO.10d,JEFJEFCOtoAuroraIN JUL,OPR
JEFJEFCO.10e,JEFJEFCOtoAuroraIN AUG,OPR
JEFJEFCO.10f,JEFJEFCOtoAuroraIN SEP,OPR
JEFJEFCO.11a,JEFJEFCOtoAuroraOUT APR,OPR
JEFJEFCO.11b,JEFJEFCOtoAuroraOUT MAY,OPR
JEFJEFCO.11c,JEFJEFCOtoAuroraOUT JUN,OPR
JEFJEFCO.11d,JEFJEFCOtoAuroraOUT JUL,OPR
JEFJEFCO.11e,JEFJEFCOtoAuroraOUT AUG,OPR
JEFJEFCO.11f,JEFJEFCOtoAuroraOUT SEP,OPR
JEFJEFCO.12a,JEFJEFCOtoSpinneyMtn APR,OPR
JEFJEFCO.12b,JEFJEFCOtoSpinneyMtn MAY,OPR
JEFJEFCO.12c,JEFJEFCOtoSpinneyMtn JUN,OPR
JEFJEFCO.12d,JEFJEFCOtoSpinneyMtn JUL,OPR
JEFJEFCO.12e,JEFJEFCOtoSpinneyMtn AUG,OPR
JEFJEFCO.12f,JEFJEFCOtoSpinneyMtn SEP,OPR
JEFJEFCO.13a,JEFJEFCOtoAuroraResAPR,OPR
JEFJEFCO.13b,JEFJEFCOtoAuroraResMAY,OPR
JEFJEFCO.13c,JEFJEFCOtoAuroraResJUN,OPR
JEFJEFCO.13d,JEFJEFCOtoAuroraResJUL,OPR
JEFJEFCO.13e,JEFJEFCOtoAuroraResAUG,OPR
JEFJEFCO.13f,JEFJEFCOtoAuroraResSEP,OPR
JEFJEFCO.14a,JEFJEFCOtoStrontiaSprAPR,OPR
JEFJEFCO.14b,JEFJEFCOtoStrontiaSprMAY,OPR
JEFJEFCO.14c,JEFJEFCOtoStrontiaSprJUN,OPR
JEFJEFCO.14d,JEFJEFCOtoStrontiaSprJUL,OPR
JEFJEFCO.14e,JEFJEFCOtoStrontiaSprAUG,OPR
JEFJEFCO.14f,JEFJEFCOtoStrontiaSprSEP,OPR
TARBORCO.08a,TARBORCOtoAuroraIN MAY,OPR
TARBORCO.08b,TARBORCOtoAuroraIN JUN,OPR
TARBORCO.08c,TARBORCOtoAuroraIN JUL,OPR
TARBORCO.09a,TARBORCOtoAuroraOUT MAY,OPR
TARBORCO.09b,TARBORCOtoAuroraOUT JUN,OPR
TARBORCO.09c,TARBORCOtoAuroraOUT JUL,OPR
TARBORCO.10a,TARBORCOtoSpinneyMtn MAY,OPR
TARBORCO.10b,TARBORCOtoSpinneyMtn JUN,OPR
TARBORCO.10c,TARBORCOtoSpinneyMtn JUL,OPR
TARBORCO.14a,TARBORCOtoAuroraResMAY,OPR
TARBORCO.14b,TARBORCOtoAuroraResJUN,OPR
TARBORCO.14c,TARBORCOtoAuroraResJUL,OPR
TARBORCO.12a,TARBORCOtoStrontiaSprMAY,OPR
TARBORCO.12b,TARBORCOtoStrontiaSprJUN,OPR
TARBORCO.12c,TARBORCOtoStrontiaSprJUL,OPR
OHGJEFCO.02a,OHGJEFCOtoAuroraIN MAY,OPR
OHGJEFCO.02b,OHGJEFCOtoAuroraIN JUN,OPR
OHGJEFCO.02c,OHGJEFCOtoAuroraIN JUL,OPR
OHGJEFCO.02d,OHGJEFCOtoAuroraIN AUG,OPR
OHGJEFCO.02e,OHGJEFCOtoAuroraIN SEP,OPR
OHGJEFCO.03a,OHGJEFCOtoAuroraOUT MAY,OPR
OHGJEFCO.03b,OHGJEFCOtoAuroraOUT JUN,OPR
OHGJEFCO.03c,OHGJEFCOtoAuroraOUT JUL,OPR
OHGJEFCO.03d,OHGJEFCOtoAuroraOUT AUG,OPR
OHGJEFCO.03e,OHGJEFCOtoAuroraOUT SEP,OPR
OHGJEFCO.04a,OHGJEFCOtoSpinneyMtn MAY,OPR
OHGJEFCO.04b,OHGJEFCOtoSpinneyMtn JUN,OPR
OHGJEFCO.04c,OHGJEFCOtoSpinneyMtn JUL,OPR
OHGJEFCO.04d,OHGJEFCOtoSpinneyMtn AUG,OPR
OHGJEFCO.04e,OHGJEFCOtoSpinneyMtn SEP,OPR
OHGJEFCO.05a,OHGJEFCOtoAuroraResMAY,OPR
OHGJEFCO.05b,OHGJEFCOtoAuroraResJUN,OPR
OHGJEFCO.05c,OHGJEFCOtoAuroraResJUL,OPR
OHGJEFCO.05d,OHGJEFCOtoAuroraResAUG,OPR
OHGJEFCO.05e,OHGJEFCOtoAuroraResSEP,OPR
OHGJEFCO.06a,OHGJEFCOtoStrontiaSprMAY,OPR
OHGJEFCO.06b,OHGJEFCOtoStrontiaSprJUN,OPR
OHGJEFCO.06c,OHGJEFCOtoStrontiaSprJUL,OPR
OHGJEFCO.06d,OHGJEFCOtoStrontiaSprAUG,OPR
OHGJEFCO.06e,OHGJEFCOtoStrontiaSprSEP,OPR
FRNCRKCO.02a,FRNCRKCOtoAuroraIN MAY,OPR
FRNCRKCO.02b,FRNCRKCOtoAuroraIN JUN,OPR
FRNCRKCO.02c,FRNCRKCOtoAuroraIN JUL,OPR
FRNCRKCO.03a,FRNCRKCOtoAuroraOUT MAY,OPR
FRNCRKCO.03b,FRNCRKCOtoAuroraOUT JUN,OPR
FRNCRKCO.03c,FRNCRKCOtoAuroraOUT JUL,OPR
FRNCRKCO.04a,FRNCRKCOtoSpinneyMtn MAY,OPR
FRNCRKCO.04b,FRNCRKCOtoSpinneyMtn JUN,OPR
FRNCRKCO.04c,FRNCRKCOtoSpinneyMtn JUL,OPR
FRNCRKCO.05a,FRNCRKCOtoAuroraResMAY,OPR
FRNCRKCO.05b,FRNCRKCOtoAuroraResJUN,OPR
FRNCRKCO.05c,FRNCRKCOtoAuroraResJUL,OPR
FRNCRKCO.06a,FRNCRKCOtoStrontiaSprMAY,OPR
FRNCRKCO.06b,FRNCRKCOtoStrontiaSprJUN,OPR
FRNCRKCO.06c,FRNCRKCOtoStrontiaSprJUL,OPR
RCKTARCO.14a,RCKTARCOtoAuroraIN MAY,OPR
RCKTARCO.14b,RCKTARCOtoAuroraIN JUN,OPR
RCKTARCO.14c,RCKTARCOtoAuroraIN JUL,OPR
RCKTARCO.15a,RCKTARCOtoAuroraOUT MAY,OPR
RCKTARCO.15b,RCKTARCOtoAuroraOUT JUN,OPR
RCKTARCO.15c,RCKTARCOtoAuroraOUT JUL,OPR
RCKTARCO.16a,RCKTARCOtoSpinneyMtn MAY,OPR
RCKTARCO.16b,RCKTARCOtoSpinneyMtn JUN,OPR
RCKTARCO.16c,RCKTARCOtoSpinneyMtn JUL,OPR
RCKTARCO.17a,RCKTARCOtoAuroraResMAY,OPR
RCKTARCO.17b,RCKTARCOtoAuroraResJUN,OPR
RCKTARCO.17c,RCKTARCOtoAuroraResJUL,OPR
RCKTARCO.18a,RCKTARCOtoStrontiaSprMAY,OPR
RCKTARCO.18b,RCKTARCOtoStrontiaSprJUN,OPR
RCKTARCO.18c,RCKTARCOtoStrontiaSprJUL,OPR
SCHFLMCO.04a,SCHFLMCOtoAuroraIN MAY,OPR
SCHFLMCO.04b,SCHFLMCOtoAuroraIN JUN,OPR
SCHFLMCO.04c,SCHFLMCOtoAuroraIN JUL,OPR
SCHFLMCO.05a,SCHFLMCOtoAuroraOUT MAY,OPR
SCHFLMCO.05b,SCHFLMCOtoAuroraOUT JUN,OPR
SCHFLMCO.05c,SCHFLMCOtoAuroraOUT JUL,OPR
SCHFLMCO.06a,SCHFLMCOtoSpinneyMtn MAY,OPR
SCHFLMCO.06b,SCHFLMCOtoSpinneyMtn JUN,OPR
SCHFLMCO.06c,SCHFLMCOtoSpinneyMtn JUL,OPR
SCHFLMCO.07a,SCHFLMCOtoAuroraResMAY,OPR
SCHFLMCO.07b,SCHFLMCOtoAuroraResJUN,OPR
SCHFLMCO.07c,SCHFLMCOtoAuroraResJUL,OPR
SCHFLMCO.08a,SCHFLMCOtoStrontiaSprMAY,OPR
SCHFLMCO.08b,SCHFLMCOtoStrontiaSprJUN,OPR
SCHFLMCO.08c,SCHFLMCOtoStrontiaSprJUL,OPR
JEFSNYCO.04a,JEFSNYCOtoAuroraIN MAY,OPR
JEFSNYCO.04b,JEFSNYCOtoAuroraIN JUN,OPR
JEFSNYCO.04c,JEFSNYCOtoAuroraIN JUL,OPR
JEFSNYCO.05a,JEFSNYCOtoAuroraOUT MAY,OPR
JEFSNYCO.05b,JEFSNYCOtoAuroraOUT JUN,OPR
JEFSNYCO.05c,JEFSNYCOtoAuroraOUT JUL,OPR
JEFSNYCO.06a,JEFSNYCOtoSpinneyMtn MAY,OPR
JEFSNYCO.06b,JEFSNYCOtoSpinneyMtn JUN,OPR
JEFSNYCO.06c,JEFSNYCOtoSpinneyMtn JUL,OPR
JEFSNYCO.07a,JEFSNYCOtoAuroraResMAY,OPR
JEFSNYCO.07b,JEFSNYCOtoAuroraResJUN,OPR
JEFSNYCO.07c,JEFSNYCOtoAuroraResJUL,OPR
JEFSNYCO.08a,JEFSNYCOtoStrontiaSprMAY,OPR
JEFSNYCO.08b,JEFSNYCOtoStrontiaSprJUN,OPR
JEFSNYCO.08c,JEFSNYCOtoStrontiaSprJUL,OPR
