Year,Node,Percentile,Node_Name,Node_ID,Natural_Flow_AF,Rank,Node_Order
2002,10,2,BEAR CREEK AT SHERIDAN,6711500,742.17,1,993
2002,11,2,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,5654.75,1,994
2002,12,2,CHERRY CREEK AT DENVER,6713500,328.08,1,1022
2002,13,2,SOUTH PLATTE RIVER AT DENVER,6714000,8814.5,1,1028
2002,14,2,CLEAR CREEK AT DERBY,6720000,5838.5,1,1273
2002,15,2,COAL CREEK NEAR PLAINVIEW,6730300,18.17,1,436
2002,16,18,BIG DRY CREEK AT WESTMINSTER,6720820,433,11,666
2002,17,2,SOUTH PLATTE RIVER AT HENDERSON,6720500,16688.5,1,1290
2002,18,2,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,18574.67,1,1300
2002,19,3,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,1470.58,2,482
2002,20,2,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,1481.5,1,512
2002,21,2,FOURMILE CREEK AT ORODELL,6727500,106.83,1,510
2002,22,13,LEFT HAND CREEK NEAR BOULDER,6724500,353.83,8,402
2002,23,2,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,2519,1,587
2002,24,2,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,5438.08,1,596
2002,25,2,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,24.25,1,194
2002,26,3,FISH CREEK NEAR ESTES PARK,6734500,12.5,2,254
2002,27,2,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,1274.92,1,299
2002,28,2,SOUTH PLATTE RIVER NEAR KERSEY,6754000,27478,1,1344
2002,29,2,SOUTH PLATTE RIVER NEAR WELDONA,6758500,36462.25,1,1365
2002,30,2,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,40593.17,1,1392
2002,31,2,SOUTH PLATTE RIVER AT JULESBURG,6764000,48735.75,1,1442
2001,0,45,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1617.42,28,912
2001,1,63,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5993,39,931
2001,2,63,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6620.08,39,936
2001,3,26,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,316.08,16,864
2001,4,45,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,11010.83,28,942
2001,5,23,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3097.17,14,796
2001,6,16,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3656.17,10,804
2001,7,24,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,17145.08,15,943
2001,8,27,SOUTH PLATTE RIVER AT WATERTON,6708000,17695.08,17,956
2001,9,24,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1155.83,15,770
2001,10,37,BEAR CREEK AT SHERIDAN,6711500,2134.75,23,993
2001,11,31,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,22806.08,19,994
2001,12,77,CHERRY CREEK AT DENVER,6713500,1942.92,48,1022
2001,13,35,SOUTH PLATTE RIVER AT DENVER,6714000,27424.92,22,1028
2001,14,34,CLEAR CREEK AT DERBY,6720000,12844.42,21,1273
2001,15,18,COAL CREEK NEAR PLAINVIEW,6730300,103.67,11,436
2001,16,55,BIG DRY CREEK AT WESTMINSTER,6720820,759.83,34,666
2001,17,42,SOUTH PLATTE RIVER AT HENDERSON,6720500,44226.5,26,1290
2001,18,44,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,46624.42,27,1300
2001,19,24,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2925.25,15,482
2001,20,31,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2946,19,512
2001,21,23,FOURMILE CREEK AT ORODELL,6727500,236.33,14,510
2001,22,47,LEFT HAND CREEK NEAR BOULDER,6724500,580.5,29,402
2001,23,26,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,7938.42,16,587
2001,24,21,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,16098.33,13,596
2001,25,19,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,239.33,12,194
2001,26,16,FISH CREEK NEAR ESTES PARK,6734500,38.58,10,254
2001,27,10,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,5748.58,6,299
2001,28,27,SOUTH PLATTE RIVER NEAR KERSEY,6754000,74864,17,1344
2001,29,31,SOUTH PLATTE RIVER NEAR WELDONA,6758500,85664.58,19,1365
2001,30,32,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,89944.25,20,1392
2001,31,32,SOUTH PLATTE RIVER AT JULESBURG,6764000,100050.42,20,1442
2000,0,27,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1387.92,17,912
2000,1,42,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5143.25,26,931
2000,2,42,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5723.17,26,936
2000,3,31,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,326.08,19,864
2000,4,34,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,10253.5,21,942
2000,5,24,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3151.75,15,796
2000,6,26,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3920.25,16,804
2000,7,27,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,17582.25,17,943
2000,8,29,SOUTH PLATTE RIVER AT WATERTON,6708000,18127.33,18,956
2000,9,48,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1453.75,30,770
2000,10,21,BEAR CREEK AT SHERIDAN,6711500,1744.08,13,993
2000,11,32,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,22854.42,20,994
2000,12,74,CHERRY CREEK AT DENVER,6713500,1898.25,46,1022
2000,13,32,SOUTH PLATTE RIVER AT DENVER,6714000,27032.92,20,1028
2000,14,37,CLEAR CREEK AT DERBY,6720000,13081.5,23,1273
2000,15,6,COAL CREEK NEAR PLAINVIEW,6730300,44,4,436
2000,16,39,BIG DRY CREEK AT WESTMINSTER,6720820,611.67,24,666
2000,17,37,SOUTH PLATTE RIVER AT HENDERSON,6720500,43073.08,23,1290
2000,18,39,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,44501.5,24,1300
2000,19,13,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2620.25,8,482
2000,20,39,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3002.92,24,512
2000,21,26,FOURMILE CREEK AT ORODELL,6727500,250.58,16,510
2000,22,40,LEFT HAND CREEK NEAR BOULDER,6724500,506.25,25,402
2000,23,21,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,7294.33,13,587
2000,24,19,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,15598.58,12,596
2000,25,6,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,86.92,4,194
2000,26,21,FISH CREEK NEAR ESTES PARK,6734500,48.08,13,254
2000,27,5,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,3630.58,3,299
2000,28,26,SOUTH PLATTE RIVER NEAR KERSEY,6754000,73065.33,16,1344
2000,29,27,SOUTH PLATTE RIVER NEAR WELDONA,6758500,81653.25,17,1365
2000,30,26,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,82481,16,1392
2000,31,27,SOUTH PLATTE RIVER AT JULESBURG,6764000,93652.67,17,1442
1999,0,89,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,2714.08,55,912
1999,1,92,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,10023.75,57,931
1999,2,92,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,10328.67,57,936
1999,3,89,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,739.83,55,864
1999,4,90,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,20604,56,942
1999,5,90,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,5569.58,56,796
1999,6,87,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,7562.83,54,804
1999,7,89,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,37006.5,55,943
1999,8,87,SOUTH PLATTE RIVER AT WATERTON,6708000,38230.67,54,956
1999,9,94,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,4617.33,58,770
1999,10,82,BEAR CREEK AT SHERIDAN,6711500,6022.67,51,993
1999,11,84,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,50081.92,52,994
1999,12,92,CHERRY CREEK AT DENVER,6713500,2952.58,57,1022
1999,13,87,SOUTH PLATTE RIVER AT DENVER,6714000,56697.17,54,1028
1999,14,89,CLEAR CREEK AT DERBY,6720000,20187.58,55,1273
1999,15,81,COAL CREEK NEAR PLAINVIEW,6730300,387.83,50,436
1999,16,65,BIG DRY CREEK AT WESTMINSTER,6720820,918.5,40,666
1999,17,92,SOUTH PLATTE RIVER AT HENDERSON,6720500,83167,57,1290
1999,18,92,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,87312.17,57,1300
1999,19,71,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4800.25,44,482
1999,20,82,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3955.58,51,512
1999,21,45,FOURMILE CREEK AT ORODELL,6727500,328.08,28,510
1999,22,85,LEFT HAND CREEK NEAR BOULDER,6724500,944.83,53,402
1999,23,82,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,13813.5,51,587
1999,24,84,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,30869.58,52,596
1999,25,92,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1865,57,194
1999,26,94,FISH CREEK NEAR ESTES PARK,6734500,282.08,58,254
1999,27,94,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,20128.67,58,299
1999,28,92,SOUTH PLATTE RIVER NEAR KERSEY,6754000,171044.58,57,1344
1999,29,92,SOUTH PLATTE RIVER NEAR WELDONA,6758500,172880.42,57,1365
1999,30,92,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,179793.67,57,1392
1999,31,92,SOUTH PLATTE RIVER AT JULESBURG,6764000,187634,57,1442
1998,0,58,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1768.5,36,912
1998,1,58,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5857.58,36,931
1998,2,65,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6667.5,40,936
1998,3,79,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,574.42,49,864
1998,4,74,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,14647.17,46,942
1998,5,50,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3870.5,31,796
1998,6,76,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,5923.75,47,804
1998,7,79,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,29677.17,49,943
1998,8,77,SOUTH PLATTE RIVER AT WATERTON,6708000,30489.5,48,956
1998,9,87,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,4140.67,54,770
1998,10,92,BEAR CREEK AT SHERIDAN,6711500,7684.5,57,993
1998,11,79,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,45086.17,49,994
1998,12,89,CHERRY CREEK AT DENVER,6713500,2746.92,55,1022
1998,13,79,SOUTH PLATTE RIVER AT DENVER,6714000,51131.5,49,1028
1998,14,69,CLEAR CREEK AT DERBY,6720000,16667.83,43,1273
1998,15,92,COAL CREEK NEAR PLAINVIEW,6730300,507.25,57,436
1998,16,79,BIG DRY CREEK AT WESTMINSTER,6720820,1262,49,666
1998,17,79,SOUTH PLATTE RIVER AT HENDERSON,6720500,72689.17,49,1290
1998,18,82,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,77193.58,51,1300
1998,19,76,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4996.08,47,482
1998,20,52,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3375.42,32,512
1998,21,74,FOURMILE CREEK AT ORODELL,6727500,459.75,46,510
1998,22,76,LEFT HAND CREEK NEAR BOULDER,6724500,867.5,47,402
1998,23,74,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,12501.42,46,587
1998,24,69,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,26087.75,43,596
1998,25,81,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1255.25,50,194
1998,26,69,FISH CREEK NEAR ESTES PARK,6734500,154,43,254
1998,27,60,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,11811.08,37,299
1998,28,77,SOUTH PLATTE RIVER NEAR KERSEY,6754000,128065.08,48,1344
1998,29,81,SOUTH PLATTE RIVER NEAR WELDONA,6758500,133481.42,50,1365
1998,30,79,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,136779.67,49,1392
1998,31,79,SOUTH PLATTE RIVER AT JULESBURG,6764000,145105.75,49,1442
1997,0,90,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,2716.83,56,912
1997,1,89,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,8643.67,55,931
1997,2,87,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,9351.92,54,936
1997,3,74,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,485,46,864
1997,4,81,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,16090.58,50,942
1997,5,92,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,6091.08,57,796
1997,6,85,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,7379,53,804
1997,7,77,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,29181.83,48,943
1997,8,79,SOUTH PLATTE RIVER AT WATERTON,6708000,30609.25,49,956
1997,9,40,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1372.83,25,770
1997,10,79,BEAR CREEK AT SHERIDAN,6711500,4911.58,49,993
1997,11,77,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,39316,48,994
1997,12,76,CHERRY CREEK AT DENVER,6713500,1927.75,47,1022
1997,13,77,SOUTH PLATTE RIVER AT DENVER,6714000,43115.75,48,1028
1997,14,81,CLEAR CREEK AT DERBY,6720000,19793.17,50,1273
1997,15,63,COAL CREEK NEAR PLAINVIEW,6730300,297.42,39,436
1997,16,61,BIG DRY CREEK AT WESTMINSTER,6720820,830.67,38,666
1997,17,77,SOUTH PLATTE RIVER AT HENDERSON,6720500,70139.42,48,1290
1997,18,77,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,73098.33,48,1300
1997,19,85,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,5748.75,53,482
1997,20,95,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,4650.67,59,512
1997,21,82,FOURMILE CREEK AT ORODELL,6727500,470.25,51,510
1997,22,94,LEFT HAND CREEK NEAR BOULDER,6724500,1305.58,58,402
1997,23,89,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,15890.25,55,587
1997,24,90,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,34018.83,56,596
1997,25,87,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1501.08,54,194
1997,26,76,FISH CREEK NEAR ESTES PARK,6734500,163,47,254
1997,27,85,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,17115.67,53,299
1997,28,90,SOUTH PLATTE RIVER NEAR KERSEY,6754000,165065.67,56,1344
1997,29,89,SOUTH PLATTE RIVER NEAR WELDONA,6758500,157264.33,55,1365
1997,30,89,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,160449.25,55,1392
1997,31,89,SOUTH PLATTE RIVER AT JULESBURG,6764000,167503.33,55,1442
1996,0,48,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1666.25,30,912
1996,1,68,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6141.92,42,931
1996,2,66,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6833.17,41,936
1996,3,50,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,380.5,31,864
1996,4,60,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,12120.58,37,942
1996,5,74,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,4404.58,46,796
1996,6,63,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,5244.42,39,804
1996,7,58,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,21089.17,36,943
1996,8,55,SOUTH PLATTE RIVER AT WATERTON,6708000,20597.25,34,956
1996,9,3,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,510.67,2,770
1996,10,50,BEAR CREEK AT SHERIDAN,6711500,3082.5,31,993
1996,11,42,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,24787.5,26,994
1996,12,50,CHERRY CREEK AT DENVER,6713500,1241.08,31,1022
1996,13,42,SOUTH PLATTE RIVER AT DENVER,6714000,28012.83,26,1028
1996,14,68,CLEAR CREEK AT DERBY,6720000,16523.67,42,1273
1996,15,24,COAL CREEK NEAR PLAINVIEW,6730300,123.17,15,436
1996,16,23,BIG DRY CREEK AT WESTMINSTER,6720820,446.92,14,666
1996,17,60,SOUTH PLATTE RIVER AT HENDERSON,6720500,49828.75,37,1290
1996,18,52,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,50299.67,32,1300
1996,19,66,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,4757,41,482
1996,20,90,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,4381.58,56,512
1996,21,58,FOURMILE CREEK AT ORODELL,6727500,380.83,36,510
1996,22,42,LEFT HAND CREEK NEAR BOULDER,6724500,509.42,26,402
1996,23,84,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,13865.5,52,587
1996,24,74,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,28762.75,46,596
1996,25,39,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,512.17,24,194
1996,26,45,FISH CREEK NEAR ESTES PARK,6734500,87.58,28,254
1996,27,56,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,11677.25,35,299
1996,28,66,SOUTH PLATTE RIVER NEAR KERSEY,6754000,111107.25,41,1344
1996,29,68,SOUTH PLATTE RIVER NEAR WELDONA,6758500,114783.17,42,1365
1996,30,68,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,118078.75,42,1392
1996,31,66,SOUTH PLATTE RIVER AT JULESBURG,6764000,127594.92,41,1442
1995,0,98,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,3616.83,61,912
1995,1,95,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,11105.42,59,931
1995,2,97,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,12169.58,60,936
1995,3,95,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,963,59,864
1995,4,97,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,25543,60,942
1995,5,98,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,6907.25,61,796
1995,6,97,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,9010.08,60,804
1995,7,95,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,43879.33,59,943
1995,8,95,SOUTH PLATTE RIVER AT WATERTON,6708000,45638.75,59,956
1995,9,66,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,2414.5,41,770
1995,10,95,BEAR CREEK AT SHERIDAN,6711500,8149.17,59,993
1995,11,95,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,58643.42,59,994
1995,12,82,CHERRY CREEK AT DENVER,6713500,2239.17,51,1022
1995,13,94,SOUTH PLATTE RIVER AT DENVER,6714000,63490.58,58,1028
1995,14,97,CLEAR CREEK AT DERBY,6720000,25516.08,60,1273
1995,15,100,COAL CREEK NEAR PLAINVIEW,6730300,755.67,62,436
1995,16,71,BIG DRY CREEK AT WESTMINSTER,6720820,1124.25,44,666
1995,17,95,SOUTH PLATTE RIVER AT HENDERSON,6720500,97094.75,59,1290
1995,18,95,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,96689.33,59,1300
1995,19,97,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,7106.33,60,482
1995,20,98,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,4852.67,61,512
1995,21,63,FOURMILE CREEK AT ORODELL,6727500,408,39,510
1995,22,92,LEFT HAND CREEK NEAR BOULDER,6724500,1060.17,57,402
1995,23,98,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,19849.42,61,587
1995,24,97,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,42820.58,60,596
1995,25,100,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,2567.92,62,194
1995,26,95,FISH CREEK NEAR ESTES PARK,6734500,307.33,59,254
1995,27,95,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,23931,59,299
1995,28,97,SOUTH PLATTE RIVER NEAR KERSEY,6754000,203965.08,60,1344
1995,29,97,SOUTH PLATTE RIVER NEAR WELDONA,6758500,206954.92,60,1365
1995,30,97,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,208077.5,60,1392
1995,31,97,SOUTH PLATTE RIVER AT JULESBURG,6764000,209981,60,1442
1994,0,34,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1513,21,912
1994,1,34,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,4822.67,21,931
1994,2,32,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5452.83,20,936
1994,3,48,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,379.42,30,864
1994,4,39,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,10721,24,942
1994,5,15,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,2484.42,9,796
1994,6,15,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3293.92,9,804
1994,7,29,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,17604.25,18,943
1994,8,39,SOUTH PLATTE RIVER AT WATERTON,6708000,19220.33,24,956
1994,9,31,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1245.25,19,770
1994,10,27,BEAR CREEK AT SHERIDAN,6711500,1979.83,17,993
1994,11,35,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,23217.08,22,994
1994,12,26,CHERRY CREEK AT DENVER,6713500,971.92,16,1022
1994,13,31,SOUTH PLATTE RIVER AT DENVER,6714000,26740.17,19,1028
1994,14,13,CLEAR CREEK AT DERBY,6720000,10247,8,1273
1994,15,27,COAL CREEK NEAR PLAINVIEW,6730300,135.83,17,436
1994,16,3,BIG DRY CREEK AT WESTMINSTER,6720820,200.5,2,666
1994,17,27,SOUTH PLATTE RIVER AT HENDERSON,6720500,39285.42,17,1290
1994,18,29,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,40477.92,18,1300
1994,19,21,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,2886.25,13,482
1994,20,24,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2786.33,15,512
1994,21,29,FOURMILE CREEK AT ORODELL,6727500,270.33,18,510
1994,22,37,LEFT HAND CREEK NEAR BOULDER,6724500,500.92,23,402
1994,23,23,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,7363.33,14,587
1994,24,24,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,16260.83,15,596
1994,25,35,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,480.42,22,194
1994,26,35,FISH CREEK NEAR ESTES PARK,6734500,69.75,22,254
1994,27,19,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,6965.92,12,299
1994,28,24,SOUTH PLATTE RIVER NEAR KERSEY,6754000,71928,15,1344
1994,29,24,SOUTH PLATTE RIVER NEAR WELDONA,6758500,78949.17,15,1365
1994,30,24,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,80849.83,15,1392
1994,31,24,SOUTH PLATTE RIVER AT JULESBURG,6764000,90262.08,15,1442
1993,0,19,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1209.67,12,912
1993,1,35,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,4957.83,22,931
1993,2,39,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,5670.25,24,936
1993,3,35,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,336.5,22,864
1993,4,37,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,10344.17,23,942
1993,5,47,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3844.92,29,796
1993,6,50,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4672.33,31,804
1993,7,40,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,18685.58,25,943
1993,8,37,SOUTH PLATTE RIVER AT WATERTON,6708000,19179.75,23,956
1993,9,15,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,965.83,9,770
1993,10,39,BEAR CREEK AT SHERIDAN,6711500,2209.25,24,993
1993,11,34,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,23152.33,21,994
1993,12,56,CHERRY CREEK AT DENVER,6713500,1417.42,35,1022
1993,13,39,SOUTH PLATTE RIVER AT DENVER,6714000,27768,24,1028
1993,14,39,CLEAR CREEK AT DERBY,6720000,13366.92,24,1273
1993,15,32,COAL CREEK NEAR PLAINVIEW,6730300,149.17,20,436
1993,16,5,BIG DRY CREEK AT WESTMINSTER,6720820,253.25,3,666
1993,17,44,SOUTH PLATTE RIVER AT HENDERSON,6720500,45358.08,27,1290
1993,18,40,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,45814.17,25,1300
1993,19,55,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3944.83,34,482
1993,20,56,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3472.17,35,512
1993,21,31,FOURMILE CREEK AT ORODELL,6727500,272.83,19,510
